A,Element,Z,Mass,Source
195,Bi,83,194.980648762,measured
195,Po,84,194.98813061700002,measured
195,At,85,194.99627448500001,measured
195,Rn,86,195.005421699,measured
196,W,74,195.979731,estimated
196,Re,75,195.9758,estimated
196,Os,76,195.96964327700002,measured
196,Ir,77,195.96839969599998,measured
196,Pt,78,195.964954675,measured
196,Au,79,195.96657122099998,measured
196,Hg,80,195.965833444,measured
196,Tl,81,195.970481192,measured
196,Pb,82,195.972787466,measured
196,Bi,83,195.980666509,measured
196,Po,84,195.98553609400003,measured
196,At,85,195.99579742099996,measured
196,Rn,86,196.00211594499999,measured
197,W,74,196.983747,estimated
197,Re,75,196.97799,estimated
197,Os,76,196.97283,estimated
197,Ir,77,196.969657233,measured
197,Pt,78,196.967343053,measured
197,Au,79,196.96657011400004,measured
197,Hg,80,196.967213713,measured
197,Tl,81,196.96957398599997,measured
197,Pb,82,196.973434717,measured
197,Bi,83,196.97886492900003,measured
197,Po,84,196.985659607,measured
197,At,85,196.993177357,measured
197,Rn,86,197.00162143,measured
197,Fr,87,197.01100809,measured
198,Re,75,197.9816,estimated
198,Os,76,197.97441,estimated
198,Ir,77,197.97228,estimated
198,Pt,78,197.96789673400002,measured
198,Au,79,197.96824372400002,measured
198,Hg,80,197.966769179,measured
198,Tl,81,197.97044667299997,measured
198,Pb,82,197.972015397,measured
198,Bi,83,197.979206,measured
198,Po,84,197.98338867200002,measured
198,At,85,197.99279167299997,measured
198,Rn,86,197.99867915599998,measured
198,Fr,87,198.010278138,measured
199,Re,75,198.984047,estimated
199,Os,76,198.97801,estimated
199,Ir,77,198.973807115,measured
199,Pt,78,198.970597038,measured
199,Au,79,198.96876658200003,measured
199,Hg,80,198.96828098900002,measured
199,Tl,81,198.969877,measured
199,Pb,82,198.972912542,measured
199,Bi,83,198.977672893,measured
199,Po,84,198.983673021,measured
199,At,85,198.990527719,measured
199,Rn,86,198.998390273,measured
199,Fr,87,199.00726938900002,measured
200,Os,76,199.97984,estimated
200,Ir,77,199.9768,estimated
200,Pt,78,199.971444625,measured
200,Au,79,199.970756556,measured
200,Hg,80,199.968326934,measured
200,Tl,81,199.970963602,measured
200,Pb,82,199.97181833200003,measured
200,Bi,83,199.978131093,measured
200,Po,84,199.98181227,measured
200,At,85,199.9903511,measured
200,Rn,86,199.99570070700003,measured
200,Fr,87,200.006583507,measured
201,Os,76,200.98364,estimated
201,Ir,77,200.97864,estimated
201,Pt,78,200.97451329299997,measured
201,Au,79,200.97165766499998,measured
201,Hg,80,200.970303038,measured
201,Tl,81,200.970820168,measured
201,Pb,82,200.97287042500002,measured
201,Bi,83,200.977008512,measured
201,Po,84,200.98226377700001,measured
201,At,85,200.98841706099998,measured
201,Rn,86,200.99562817900002,measured
201,Fr,87,201.00385249599998,measured
201,Ra,88,201.012814683,measured
202,Os,76,201.98595,estimated
202,Ir,77,201.98199,estimated
202,Pt,78,201.975639,measured
202,Au,79,201.973856,measured
202,Hg,80,201.970643585,measured
202,Tl,81,201.972109089,measured
202,Pb,82,201.972151604,measured
202,Bi,83,201.9777331,measured
202,Po,84,201.98073888099998,measured
202,At,85,201.98863038,measured
202,Rn,86,201.99326390200002,measured
202,Fr,87,202.00332394599997,measured
202,Ra,88,202.00974226400004,measured
203,Os,76,202.991798,estimated
203,Ir,77,202.98423,estimated
203,Pt,78,202.97893,estimated
203,Au,79,202.975154498,measured
203,Hg,80,202.972872326,measured
203,Tl,81,202.97234402200002,measured
203,Pb,82,202.973390535,measured
203,Bi,83,202.97689214500002,measured
203,Po,84,202.981415995,measured
203,At,85,202.98694295700002,measured
203,Rn,86,202.993393732,measured
203,Fr,87,203.000940872,measured
203,Ra,88,203.009298745,measured
204,Ir,77,203.9896,estimated
204,Pt,78,203.98076,estimated
204,Au,79,203.977831,estimated
204,Hg,80,203.973494037,measured
204,Tl,81,203.973863337,measured
204,Pb,82,203.97304341999998,measured
204,Bi,83,203.977835717,measured
204,Po,84,203.980309863,measured
204,At,85,203.987251197,measured
204,Rn,86,203.99144364400001,measured
204,Fr,87,204.000651974,measured
204,Ra,88,204.006502228,measured
205,Ir,77,204.993602,estimated
205,Pt,78,204.98608,estimated
205,Au,79,204.97985,estimated
205,Hg,80,204.976073125,measured
205,Tl,81,204.97442723700001,measured
205,Pb,82,204.974481597,measured
205,Bi,83,204.977386323,measured
205,Po,84,204.981190004,measured
205,At,85,204.98607404099997,measured
205,Rn,86,204.99172320400004,measured
205,Fr,87,204.998593858,measured
205,Ra,88,205.006268415,measured
205,Ac,89,205.015144158,measured
206,Pt,78,205.98966,estimated
206,Au,79,205.98474,estimated
206,Hg,80,205.97751375599998,measured
206,Tl,81,205.976110026,measured
206,Pb,82,205.974465124,measured
206,Bi,83,205.978498757,measured
206,Po,84,205.980473654,measured
206,At,85,205.986656148,measured
206,Rn,86,205.990195358,measured
206,Fr,87,205.998666211,measured
206,Ra,88,206.00382776299998,measured
206,Ac,89,206.014470787,measured
207,Pt,78,206.995126,estimated
207,Au,79,206.988395,estimated
207,Hg,80,206.9823,measured
207,Tl,81,206.977418586,measured
207,Pb,82,206.97589673500002,measured
207,Bi,83,206.97847047099998,measured
207,Po,84,206.981593252,measured
207,At,85,206.985799783,measured
207,Rn,86,206.9907302,measured
207,Fr,87,206.996946474,measured
207,Ra,88,207.00380516099997,measured
207,Ac,89,207.011965973,measured
208,Pt,78,207.998937,estimated
208,Au,79,207.99345,estimated
208,Hg,80,207.985759,measured
208,Tl,81,207.982017992,measured
208,Pb,82,207.976651918,measured
208,Bi,83,207.979741981,measured
208,Po,84,207.981245616,measured
208,At,85,207.986613042,measured
208,Rn,86,207.98963429499997,measured
208,Fr,87,207.99713801800002,measured
208,Ra,88,208.00185492900002,measured
208,Ac,89,208.01154407299998,measured
208,Th,90,208.017910722,measured
209,Au,79,208.997273,estimated
209,Hg,80,208.99072,estimated
209,Tl,81,208.98535175,measured
209,Pb,82,208.981089898,measured
209,Bi,83,208.98039851900003,measured
209,Po,84,208.982430276,measured
209,At,85,208.986169944,measured
209,Rn,86,208.99040138799998,measured
209,Fr,87,208.995953197,measured
209,Ra,88,209.001994879,measured
209,Ac,89,209.00949422,measured
209,Th,90,209.017571,estimated
210,Au,79,210.0025,estimated
210,Hg,80,209.99424,estimated
210,Tl,81,209.99007297,measured
210,Pb,82,209.984188301,measured
210,Bi,83,209.984120156,measured
210,Po,84,209.982873601,measured
210,At,85,209.987147338,measured
210,Rn,86,209.989688854,measured
210,Fr,87,209.996421657,measured
210,Ra,88,210.00047535599998,measured
210,Ac,89,210.00943612999998,measured
210,Th,90,210.01509343700002,measured
211,Hg,80,210.99933,estimated
211,Tl,81,210.993475,measured
211,Pb,82,210.98873535599998,measured
211,Bi,83,210.98726869799998,measured
211,Po,84,210.986653085,measured
211,At,85,210.987496147,measured
211,Rn,86,210.990600686,measured
211,Fr,87,210.995555259,measured
211,Ra,88,211.000893213,measured
211,Ac,89,211.00773189400002,measured
211,Th,90,211.014933183,measured
211,Pa,91,211.023704,estimated
212,Hg,80,212.00296,estimated
212,Tl,81,211.998335,estimated
212,Pb,82,211.991895975,measured
212,Bi,83,211.99128501599998,measured
212,Po,84,211.988867896,measured
212,At,85,211.990737223,measured
212,Rn,86,211.99070352799998,measured
212,Fr,87,211.99622545299997,measured
212,Ra,88,211.99978639900002,measured
212,Ac,89,212.007812501,measured
212,Th,90,212.01300148700003,measured
212,Pa,91,212.02318142500002,measured
213,Hg,80,213.00823,estimated
213,Tl,81,213.001915,measured
213,Pb,82,212.996560867,measured
213,Bi,83,212.994383608,measured
213,Po,84,212.99285708300002,measured
213,At,85,212.99293651400004,measured
213,Rn,86,212.993885064,measured
213,Fr,87,212.99618586099996,measured
213,Ra,88,213.00037097,measured
213,Ac,89,213.006607333,measured
213,Th,90,213.013011447,measured
213,Pa,91,213.021108697,measured
214,Hg,80,214.012,estimated
214,Tl,81,214.00694,estimated
214,Pb,82,213.99980378799998,measured
214,Bi,83,213.998710938,measured
214,Po,84,213.995201208,measured
214,At,85,213.996371601,measured
214,Rn,86,213.99536256599998,measured
214,Fr,87,213.99897078499998,measured
214,Ra,88,214.00009955400003,measured
214,Ac,89,214.006917762,measured
214,Th,90,214.011481431,measured
214,Pa,91,214.020918561,measured
215,Hg,80,215.0174,estimated
215,Tl,81,215.01064,estimated
215,Pb,82,215.00466159,measured
215,Bi,83,215.001749149,measured
215,Po,84,214.99941845400002,measured
215,At,85,214.99865189,measured
215,Rn,86,214.998745498,measured
215,Fr,87,215.00034145599997,measured
215,Ra,88,215.00272008000002,measured
215,Ac,89,215.006474132,measured
215,Th,90,215.011724805,measured
215,Pa,91,215.019177728,measured
215,U,92,215.026756035,measured
216,Hg,80,216.02132,estimated
216,Tl,81,216.0158,estimated
216,Pb,82,216.00803,estimated
216,Bi,83,216.00630598900003,measured
216,Po,84,216.001913506,measured
216,At,85,216.00242263099997,measured
216,Rn,86,216.000271464,measured
216,Fr,87,216.003189445,measured
216,Ra,88,216.00353311700002,measured
216,Ac,89,216.00874336700002,measured
216,Th,90,216.011055714,measured
216,Pa,91,216.01910824200002,measured
216,U,92,216.024762747,measured
217,Tl,81,217.01966,estimated
217,Pb,82,217.01314,estimated
217,Bi,83,217.009372,measured
217,Po,84,217.006316216,measured
217,At,85,217.004717835,measured
217,Rn,86,217.003927562,measured
217,Fr,87,217.004631902,measured
217,Ra,88,217.006322806,measured
217,Ac,89,217.009343777,measured
217,Th,90,217.013103444,measured
217,Pa,91,217.018323692,measured
217,U,92,217.024663,estimated
218,Tl,81,218.024885,estimated
218,Pb,82,218.01659,estimated
218,Bi,83,218.014188,measured
218,Po,84,218.008971502,measured
218,At,85,218.008693735,measured
218,Rn,86,218.005601052,measured
218,Fr,87,218.00757827400002,measured
218,Ra,88,218.007140325,measured
218,Ac,89,218.011641093,measured
218,Th,90,218.01327624200002,measured
218,Pa,91,218.020057853,measured
218,U,92,218.02350482900002,measured
219,Pb,82,219.02177,estimated
219,Bi,83,219.01748,estimated
219,Po,84,219.013614,measured
219,At,85,219.01116064700003,measured
219,Rn,86,219.009478753,measured
219,Fr,87,219.009251553,measured
219,Ra,88,219.010085176,measured
219,Ac,89,219.01242034799998,measured
219,Th,90,219.015535677,measured
219,Pa,91,219.01990365,measured
219,U,92,219.02499916099998,measured
219,Np,93,219.031623021,measured
220,Pb,82,220.02541,estimated
220,Bi,83,220.02235,estimated
220,Po,84,220.016386,measured
220,At,85,220.015433,measured
220,Rn,86,220.011392534,measured
220,Fr,87,220.012326778,measured
220,Ra,88,220.01102556200001,measured
220,Ac,89,220.01475445,measured
220,Th,90,220.015747926,measured
220,Pa,91,220.021705,estimated
220,U,92,220.02462,estimated
220,Np,93,220.03254,estimated
221,Bi,83,221.02587,estimated
221,Po,84,221.021228,measured
221,At,85,221.018017,measured
221,Rn,86,221.01553570900003,measured
221,Fr,87,221.014253757,measured
221,Ra,88,221.013917224,measured
221,Ac,89,221.015591199,measured
221,Th,90,221.01818623599996,measured
221,Pa,91,221.02187484599997,measured
221,U,92,221.026323299,measured
221,Np,93,221.032045,estimated
222,Bi,83,222.030842,estimated
222,Po,84,222.02414,measured
222,At,85,222.022494,measured
222,Rn,86,222.01757628599998,measured
222,Fr,87,222.01758262,measured
222,Ra,88,222.01537335499998,measured
222,Ac,89,222.017843887,measured
222,Th,90,222.01846830000002,measured
222,Pa,91,222.023784,estimated
222,U,92,222.026057953,measured
222,Np,93,222.0333,estimated
223,Bi,83,223.0345,estimated
223,Po,84,223.02907,estimated
223,At,85,223.025151,measured
223,Rn,86,223.021889285,measured
223,Fr,87,223.019734313,measured
223,Ra,88,223.018500719,measured
223,Ac,89,223.01913687200002,measured
223,Th,90,223.02081154599998,measured
223,Pa,91,223.023962232,measured
223,U,92,223.027737168,measured
223,Np,93,223.03285,estimated
224,Bi,83,224.039539,estimated
224,Po,84,224.03211,estimated
224,At,85,224.029749,measured
224,Rn,86,224.024095804,measured
224,Fr,87,224.0233481,measured
224,Ra,88,224.02021045299998,measured
224,Ac,89,224.021722239,measured
224,Th,90,224.021464157,measured
224,Pa,91,224.02561721,measured
224,U,92,224.02761397400002,measured
224,Np,93,224.03422,estimated
225,Po,84,225.03707,estimated
225,At,85,225.03263,estimated
225,Rn,86,225.028485574,measured
225,Fr,87,225.025572478,measured
225,Ra,88,225.023610574,measured
225,Ac,89,225.02322864700002,measured
225,Th,90,225.023950907,measured
225,Pa,91,225.02613084400002,measured
225,U,92,225.029393555,measured
225,Np,93,225.03391079700003,measured
226,Po,84,226.04031,estimated
226,At,85,226.03716,estimated
226,Rn,86,226.030861382,measured
226,Fr,87,226.029544515,measured
226,Ra,88,226.02540845500002,measured
226,Ac,89,226.026097069,measured
226,Th,90,226.024903686,measured
226,Pa,91,226.027947872,measured
226,U,92,226.029338749,measured
226,Np,93,226.035188,estimated
227,Po,84,227.04539,estimated
227,At,85,227.04024,estimated
227,Rn,86,227.035304396,measured
227,Fr,87,227.031865417,measured
227,Ra,88,227.029176474,measured
227,Ac,89,227.02775066599997,measured
227,Th,90,227.027702618,measured
227,Pa,91,227.028804477,measured
227,U,92,227.03118158700002,measured
227,Np,93,227.034956832,measured
227,Pu,94,227.039474,estimated
228,At,85,228.04475,estimated
228,Rn,86,228.037835418,measured
228,Fr,87,228.035839437,measured
228,Ra,88,228.031068657,measured
228,Ac,89,228.03101976700003,measured
228,Th,90,228.028739835,measured
228,Pa,91,228.03105074799998,measured
228,U,92,228.031371351,measured
228,Np,93,228.036066462,measured
228,Pu,94,228.038741387,measured
229,At,85,229.04812,estimated
229,Rn,86,229.042257276,measured
229,Fr,87,229.038291455,measured
229,Ra,88,229.03495670700002,measured
229,Ac,89,229.032947,measured
229,Th,90,229.031761431,measured
229,Pa,91,229.032095652,measured
229,U,92,229.033505909,measured
229,Np,93,229.036263974,measured
229,Pu,94,229.040145819,measured
229,Am,95,229.045249909,measured
230,Rn,86,230.04514,estimated
230,Fr,87,230.04239079099997,measured
230,Ra,88,230.03705478,measured
230,Ac,89,230.036327,measured
230,Th,90,230.033132358,measured
230,Pa,91,230.034539789,measured
230,U,92,230.033940102,measured
230,Np,93,230.03782771599998,measured
230,Pu,94,230.03965070299998,measured
230,Am,95,230.046089,estimated
231,Rn,86,231.04987,estimated
231,Fr,87,231.045175357,measured
231,Ra,88,231.04102708599999,measured
231,Ac,89,231.038393,measured
231,Th,90,231.036302853,measured
231,Pa,91,231.035882575,measured
231,U,92,231.036292252,measured
231,Np,93,231.03824449,measured
231,Pu,94,231.04112641,measured
231,Am,95,231.045529,estimated
231,Cm,96,231.050746,estimated
232,Fr,87,232.049461224,measured
232,Ra,88,232.04347527000002,measured
232,Ac,89,232.042034,measured
232,Th,90,232.038053689,measured
232,Pa,91,232.0385903,measured
232,U,92,232.03715486000002,measured
232,Np,93,232.040107,estimated
232,Pu,94,232.041184526,measured
232,Am,95,232.046527,estimated
232,Cm,96,232.049718,estimated
233,Fr,87,233.052517838,measured
233,Ra,88,233.047594573,measured
233,Ac,89,233.044346,measured
233,Th,90,233.041580208,measured
233,Pa,91,233.040246605,measured
233,U,92,233.03963436700002,measured
233,Np,93,233.04073948900003,measured
233,Pu,94,233.042997345,measured
233,Am,95,233.046445,estimated
233,Cm,96,233.05077220599998,measured
233,Bk,97,233.056748,estimated
234,Ra,88,234.050382104,measured
234,Ac,89,234.048139,measured
234,Th,90,234.04359986,measured
234,Pa,91,234.043305615,measured
234,U,92,234.04095037000002,measured
234,Np,93,234.04289332,measured
234,Pu,94,234.04331747799998,measured
234,Am,95,234.047731,estimated
234,Cm,96,234.050160959,measured
234,Bk,97,234.057387,estimated
235,Ra,88,235.05489,estimated
235,Ac,89,235.05084,measured
235,Th,90,235.047255,measured
235,Pa,91,235.045399,measured
235,U,92,235.04392819,measured
235,Np,93,235.044061591,measured
235,Pu,94,235.04528468200002,measured
235,Am,95,235.04790737099998,measured
235,Cm,96,235.051567,estimated
235,Bk,97,235.05658,estimated
236,Ac,89,236.054988,measured
236,Th,90,236.049657,measured
236,Pa,91,236.048668,measured
236,U,92,236.04556620099999,measured
236,Np,93,236.046568392,measured
236,Pu,94,236.04605675599998,measured
236,Am,95,236.049427,estimated
236,Cm,96,236.05137450599997,measured
236,Bk,97,236.05748,estimated
237,Ac,89,237.057993,estimated
237,Th,90,237.053629,measured
237,Pa,91,237.051023,measured
237,U,92,237.04872838,measured
237,Np,93,237.04817171000002,measured
237,Pu,94,237.04840795700002,measured
237,Am,95,237.049995,estimated
237,Cm,96,237.05286892299998,measured
237,Bk,97,237.0571,estimated
237,Cf,98,237.062199993,measured
238,Th,90,238.056388,estimated
238,Pa,91,238.054637,measured
238,U,92,238.050786996,measured
238,Np,93,238.05094467099997,measured
238,Pu,94,238.04955825,measured
238,Am,95,238.05198260699999,measured
238,Cm,96,238.053081595,measured
238,Bk,97,238.058203,estimated
238,Cf,98,238.06149,estimated
239,Th,90,239.060602,estimated
239,Pa,91,239.05726,estimated
239,U,92,239.05429204799998,measured
239,Np,93,239.05293759900002,measured
239,Pu,94,239.05216166900004,measured
239,Am,95,239.053022803,measured
239,Cm,96,239.054908593,measured
239,Bk,97,239.05824,estimated
239,Cf,98,239.062554,estimated
239,Es,99,239.06823,estimated
240,Pa,91,240.061095,estimated
240,U,92,240.05659242500002,measured
240,Np,93,240.05616383,measured
240,Pu,94,240.05381181200002,measured
240,Am,95,240.05529844400002,measured
240,Cm,96,240.05552832900003,measured
240,Bk,97,240.059758,estimated
240,Cf,98,240.062255842,measured
240,Es,99,240.06892,estimated
241,Pa,91,241.064026,estimated
241,U,92,241.06033,estimated
241,Np,93,241.058250697,measured
241,Pu,94,241.056849722,measured
241,Am,95,241.05682741299998,measured
241,Cm,96,241.057651288,measured
241,Bk,97,241.060153,estimated
241,Cf,98,241.06369,estimated
241,Es,99,241.06856,estimated
241,Fm,100,241.07421,estimated
242,U,92,242.062931,estimated
242,Np,93,242.06163961500002,measured
242,Pu,94,242.05874104499998,measured
242,Am,95,242.059547428,measured
242,Cm,96,242.058834263,measured
242,Bk,97,242.06198,estimated
242,Cf,98,242.06375453299998,measured
242,Es,99,242.069567,estimated
242,Fm,100,242.07343,estimated
243,U,92,243.066946,estimated
243,Np,93,243.064279,estimated
243,Pu,94,243.06200211900003,measured
243,Am,95,243.06137994,measured
243,Cm,96,243.061387403,measured
243,Bk,97,243.06300597999999,measured
243,Cf,98,243.065475,estimated
243,Es,99,243.069509,estimated
243,Fm,100,243.07449,estimated
244,Np,93,244.06785,estimated
244,Pu,94,244.06420441499998,measured
244,Am,95,244.06428296400003,measured
244,Cm,96,244.06275069400002,measured
244,Bk,97,244.06517903900001,measured
244,Cf,98,244.06599954299998,measured
244,Es,99,244.070881,estimated
244,Fm,100,244.074038,estimated
245,Np,93,245.070736,estimated
245,Pu,94,245.067824568,measured
245,Am,95,245.06645289,measured
245,Cm,96,245.065491113,measured
245,Bk,97,245.066359885,measured
245,Cf,98,245.06804682499998,measured
245,Es,99,245.071247,estimated
245,Fm,100,245.075349,estimated
245,Md,101,245.080808,estimated
246,Pu,94,246.07020420900002,measured
246,Am,95,246.069774,estimated
246,Cm,96,246.06722208200003,measured
246,Bk,97,246.068671367,measured
246,Cf,98,246.068803762,measured
246,Es,99,246.072894,estimated
246,Fm,100,246.075350815,measured
246,Md,101,246.081713,estimated
247,Pu,94,247.07419,estimated
247,Am,95,247.072092,estimated
247,Cm,96,247.07035272599998,measured
247,Bk,97,247.07030594,measured
247,Cf,98,247.070965462,measured
247,Es,99,247.073621932,measured
247,Fm,100,247.076944,estimated
247,Md,101,247.081521,estimated
248,Am,95,248.075752,estimated
248,Cm,96,248.072349101,measured
248,Bk,97,248.073087,estimated
248,Cf,98,248.07218297799997,measured
248,Es,99,248.075469,estimated
248,Fm,100,248.077185528,measured
248,Md,101,248.082822,estimated
248,No,102,248.08655,estimated
249,Am,95,249.07848,estimated
249,Cm,96,249.075954006,measured
249,Bk,97,249.074983182,measured
249,Cf,98,249.074850491,measured
249,Es,99,249.076409,estimated
249,Fm,100,249.07892609799998,measured
249,Md,101,249.082912,estimated
249,No,102,249.087797,estimated
250,Cm,96,250.078357556,measured
250,Bk,97,250.078315027,measured
250,Cf,98,250.07640456099998,measured
250,Es,99,250.078611,estimated
250,Fm,100,250.07951982799997,measured
250,Md,101,250.084413,estimated
250,No,102,250.087562,estimated
251,Cm,96,251.08228503599997,measured
251,Bk,97,251.080760603,measured
251,Cf,98,251.07958721900002,measured
251,Es,99,251.079992224,measured
251,Fm,100,251.08153988900003,measured
251,Md,101,251.08477429099997,measured
251,No,102,251.088942,estimated
251,Lr,103,251.09418,estimated
252,Cm,96,252.08487,estimated
252,Bk,97,252.08431,estimated
252,Cf,98,252.081626523,measured
252,Es,99,252.082979189,measured
252,Fm,100,252.082464972,measured
252,Md,101,252.086432,estimated
252,No,102,252.088966141,measured
252,Lr,103,252.095263,estimated
253,Bk,97,253.08688,estimated
253,Cf,98,253.085133738,measured
253,Es,99,253.08482130500002,measured
253,Fm,100,253.08518116,measured
253,Md,101,253.087143,estimated
253,No,102,253.09056283099997,measured
253,Lr,103,253.095089,estimated
253,Rf,104,253.100438,estimated
254,Bk,97,254.0906,estimated
254,Cf,98,254.08732359,measured
254,Es,99,254.088020527,measured
254,Fm,100,254.086852726,measured
254,Md,101,254.08959,estimated
254,No,102,254.090954259,measured
254,Lr,103,254.096481,estimated
254,Rf,104,254.100053,estimated
255,Cf,98,255.091047,estimated
255,Es,99,255.090273553,measured
255,Fm,100,255.089962633,measured
255,Md,101,255.091082787,measured
255,No,102,255.093191404,measured
255,Lr,103,255.09656240400003,measured
255,Rf,104,255.101267,estimated
255,Db,105,255.106918,estimated
256,Cf,98,256.093442,estimated
256,Es,99,256.093599,estimated
256,Fm,100,256.09177387799997,measured
256,Md,101,256.093888,estimated
256,No,102,256.094280866,measured
256,Lr,103,256.098494029,measured
256,Rf,104,256.101151535,measured
256,Db,105,256.107889,estimated
257,Es,99,257.095979,estimated
257,Fm,100,257.095105317,measured
257,Md,101,257.095537977,measured
257,No,102,257.09688441900005,measured
257,Lr,103,257.09948,estimated
257,Rf,104,257.102916848,measured
257,Db,105,257.107576,estimated
258,Es,99,258.09952,estimated
258,Fm,100,258.097077,estimated
258,Md,101,258.098429825,measured
258,No,102,258.098205,estimated
258,Lr,103,258.101753,estimated
258,Rf,104,258.103426362,measured
258,Db,105,258.109284,estimated
258,Sg,106,258.112984,estimated
259,Fm,100,259.100596,estimated
259,Md,101,259.10051,estimated
259,No,102,259.100997503,measured
259,Lr,103,259.102901,estimated
259,Rf,104,259.105596,estimated
259,Db,105,259.109491865,measured
259,Sg,106,259.114353,estimated
260,Fm,100,260.102809,estimated
260,Md,101,260.103653,estimated
260,No,102,260.102643,estimated
260,Lr,103,260.105504,estimated
260,Rf,104,260.106439,estimated
260,Db,105,260.111297,estimated
260,Sg,106,260.114383508,measured
260,Bh,107,260.121658,estimated
261,Md,101,261.105828,estimated
261,No,102,261.105696,estimated
261,Lr,103,261.10688,estimated
261,Rf,104,261.10876999,measured
261,Db,105,261.11198,estimated
261,Sg,106,261.115948188,measured
261,Bh,107,261.121454,estimated
262,Md,101,262.109101,estimated
262,No,102,262.107463,estimated
262,Lr,103,262.109611,estimated
262,Rf,104,262.109923,estimated
262,Db,105,262.114068,estimated
262,Sg,106,262.116335446,measured
262,Bh,107,262.122965,estimated
263,No,102,263.110714,estimated
263,Lr,103,263.111358,estimated
263,Rf,104,263.11246,estimated
263,Db,105,263.114988,estimated
263,Sg,106,263.118294,estimated
263,Bh,107,263.122916,estimated
263,Hs,108,263.12848,estimated
264,No,102,264.112734,estimated
264,Lr,103,264.1142,estimated
264,Rf,104,264.113878,estimated
264,Db,105,264.117405,estimated
264,Sg,106,264.118929,estimated
264,Bh,107,264.124593,estimated
264,Hs,108,264.128356405,measured
265,Lr,103,265.116193,estimated
265,Rf,104,265.116683,estimated
265,Db,105,265.118608,estimated
265,Sg,106,265.12109,estimated
265,Bh,107,265.124977,estimated
265,Hs,108,265.12979179900003,measured
265,Mt,109,265.135995,estimated
266,Lr,103,266.119831,estimated
266,Rf,104,266.118172,estimated
266,Db,105,266.121028,estimated
266,Sg,106,266.121973,estimated
266,Bh,107,266.12679,estimated
266,Hs,108,266.130045252,measured
266,Mt,109,266.137373,estimated
267,Rf,104,267.121787,estimated
267,Db,105,267.122464,estimated
267,Sg,106,267.124322,estimated
267,Bh,107,267.1275,estimated
267,Hs,108,267.131673,estimated
267,Mt,109,267.137189,estimated
267,Ds,110,267.143726,estimated
268,Rf,104,268.123968,estimated
268,Db,105,268.125671,estimated
268,Sg,106,268.125392,estimated
268,Bh,107,268.129691,estimated
268,Hs,108,268.131863,estimated
268,Mt,109,268.138649,estimated
268,Ds,110,268.143477,estimated
269,Db,105,269.127911,estimated
269,Sg,106,269.12857,estimated
269,Bh,107,269.130412,estimated
269,Hs,108,269.133725,estimated
269,Mt,109,269.138884,estimated
269,Ds,110,269.144751021,measured
270,Db,105,270.131302,estimated
270,Sg,106,270.130426,estimated
270,Bh,107,270.133362,estimated
270,Hs,108,270.134314,estimated
270,Mt,109,270.140323,estimated
270,Ds,110,270.14458308999997,measured
271,Sg,106,271.133932,estimated
271,Bh,107,271.135182,estimated
271,Hs,108,271.137135,estimated
271,Mt,109,271.140742,estimated
271,Ds,110,271.145946,estimated
272,Sg,106,272.13589,estimated
272,Bh,107,272.138261,estimated
272,Hs,108,272.138494,estimated
272,Mt,109,272.143406,estimated
272,Ds,110,272.146018,estimated
272,Rg,111,272.153273,estimated
273,Sg,106,273.13958,estimated
273,Bh,107,273.14024,estimated
273,Hs,108,273.14159,estimated
273,Mt,109,273.14462,estimated
273,Ds,110,273.148531,estimated
273,Rg,111,273.153189,estimated
274,Bh,107,274.143513,estimated
274,Hs,108,274.143303,estimated
274,Mt,109,274.147339,estimated
274,Ds,110,274.149434,estimated
274,Rg,111,274.155249,estimated
275,Bh,107,275.14567,estimated
275,Hs,108,275.146667,estimated
275,Mt,109,275.149039,estimated
275,Ds,110,275.151976,estimated
275,Rg,111,275.155981,estimated
276,Hs,108,276.148455,estimated
276,Mt,109,276.151708,estimated
276,Ds,110,276.153024,estimated
276,Rg,111,276.158333,estimated
276,Cn,112,276.16141,estimated
277,Hs,108,277.151899,estimated
277,Mt,109,277.153483,estimated
277,Ds,110,277.155815,estimated
277,Rg,111,277.159247,estimated
277,Cn,112,277.163611,estimated
278,Mt,109,278.156454,estimated
278,Ds,110,278.157146,estimated
278,Rg,111,278.161587,estimated
278,Cn,112,278.164179,estimated
278,Nh,113,278.170574,estimated
279,Mt,109,279.158343,estimated
279,Ds,110,279.160093,estimated
279,Rg,111,279.162937,estimated
279,Cn,112,279.166432,estimated
279,Nh,113,279.17095,estimated
280,Ds,110,280.16159,estimated
280,Rg,111,280.165203,estimated
280,Cn,112,280.167147,estimated
280,Nh,113,280.172991,estimated
281,Ds,110,281.164715,estimated
281,Rg,111,281.166718,estimated
281,Cn,112,281.169641,estimated
281,Nh,113,281.17371,estimated
282,Rg,111,282.169405,estimated
282,Cn,112,282.170668,estimated
282,Nh,113,282.175766,estimated
283,Rg,111,283.170995,estimated
283,Cn,112,283.173362,estimated
283,Nh,113,283.17682,estimated
284,Cn,112,284.174499,estimated
284,Nh,113,284.178843,estimated
284,Fl,114,284.181344,estimated
285,Cn,112,285.177321,estimated
285,Nh,113,285.180066,estimated
285,Fl,114,285.183579,estimated
286,Nh,113,286.182518,estimated
286,Fl,114,286.184406,estimated
287,Nh,113,287.18384,estimated
287,Fl,114,287.186875,estimated
287,Mc,115,287.190978,estimated
288,Fl,114,288.187916,estimated
288,Mc,115,288.192992,estimated
289,Fl,114,289.190623,estimated
